Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank
RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185
RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189
RB,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192
RB,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201
RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202
RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205
RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206
RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207
RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209
RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210
RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211
RB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214
RB,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215
RB,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218
RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
RB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222
RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223
RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224
RB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225
RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226
RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229
RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230
RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232
RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233
RB,FA,0.0,0.0,0.0,1305.0,13.0,64.0,788.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RB,FA,0.0,0.0,0.0,1291.0,9.0,85.0,655.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
RB,NO,0.0,0.0,0.0,728.0,8.0,81.0,826.0,5.0,1.0,0.0,1.0,1.0,10.38,120.0,81.0,201.0,81.0,100.0,81.0,17.0,39.0,14.0,3
RB,CLE,0.0,0.0,0.0,1327.0,8.0,53.0,455.0,3.0,0.0,0.0,0.0,1.0,3.95,272.0,53.0,325.0,53.0,63.0,84.0,9.0,43.0,19.0,4
RB,DEN,0.0,0.0,0.0,1105.0,8.0,58.0,476.0,4.0,0.0,0.0,0.0,1.0,6.74,284.0,58.0,342.0,58.0,83.0,70.0,10.0,57.0,25.0,5
RB,NO,0.0,0.0,0.0,1124.0,12.0,58.0,416.0,0.0,0.0,0.0,0.0,3.0,10.38,230.0,58.0,288.0,58.0,71.0,82.0,12.0,43.0,19.0,6
RB,FA,0.0,0.0,0.0,1138.0,6.0,59.0,448.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
RB,TB,0.0,0.0,0.0,1040.0,9.0,36.0,302.0,1.0,0.0,0.0,0.0,2.0,6.42,268.0,36.0,304.0,36.0,48.0,75.0,2.0,31.0,16.0,8
RB,JAX,0.0,0.0,0.0,938.0,8.0,59.0,350.0,0.0,0.0,0.0,0.0,2.0,10.41,240.0,59.0,299.0,59.0,88.0,67.0,11.0,50.0,32.0,9
RB,CAR,0.0,0.0,0.0,435.0,2.0,80.0,651.0,5.0,0.0,0.0,0.0,2.0,8.07,117.0,80.0,197.0,80.0,113.0,71.0,13.0,26.0,10.0,10
RB,DAL,0.0,0.0,0.0,983.0,7.0,26.0,269.0,2.0,0.0,0.0,0.0,1.0,8.53,242.0,26.0,268.0,26.0,38.0,68.0,3.0,43.0,18.0,11
RB,FA,0.0,0.0,0.0,896.0,6.0,32.0,214.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
RB,MIA,0.0,0.0,0.0,348.0,4.0,74.0,693.0,3.0,0.0,0.0,0.0,4.0,10.36,82.0,74.0,156.0,74.0,93.0,80.0,5.0,15.0,7.0,13
RB,FA,0.0,0.0,0.0,888.0,3.0,36.0,327.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
RB,NYJ,0.0,0.0,0.0,628.0,5.0,27.0,299.0,3.0,0.0,0.0,0.0,1.0,10.08,156.0,27.0,183.0,27.0,39.0,69.0,4.0,27.0,12.0,15
RB,KC,0.0,0.0,0.0,570.0,3.0,51.0,421.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
RB,BAL,0.0,0.0,0.0,842.0,8.0,15.0,103.0,0.0,0.0,0.0,0.0,1.0,5.42,216.0,15.0,231.0,15.0,17.0,88.0,2.0,49.0,20.0,17
RB,LV,0.0,0.0,0.0,644.0,3.0,32.0,239.0,1.0,0.0,0.0,1.0,2.0,8.61,133.0,32.0,165.0,32.0,48.0,67.0,3.0,17.0,6.0,18
RB,DET,0.0,0.0,0.0,556.0,4.0,25.0,262.0,2.0,0.0,0.0,0.0,0.0,9.13,153.0,25.0,178.0,25.0,34.0,74.0,3.0,23.0,10.0,19
RB,TB,0.0,0.0,0.0,458.0,2.0,43.0,389.0,2.0,0.0,0.0,0.0,0.0,6.42,105.0,43.0,148.0,43.0,60.0,72.0,5.0,14.0,3.0,20
RB,FA,0.0,0.0,0.0,286.0,3.0,53.0,444.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
RB,TEN,0.0,0.0,0.0,744.0,5.0,11.0,136.0,1.0,0.0,0.0,0.0,1.0,10.27,176.0,11.0,187.0,11.0,17.0,65.0,3.0,29.0,9.0,22
RB,LAC,0.0,0.0,0.0,260.0,2.0,27.0,279.0,3.0,0.0,0.0,0.0,2.0,10.99,47.0,27.0,74.0,27.0,35.0,77.0,5.0,10.0,4.0,23
RB,CAR,0.0,0.0,0.0,552.0,4.0,25.0,162.0,1.0,0.0,0.0,0.0,2.0,8.07,165.0,25.0,190.0,25.0,35.0,71.0,9.0,25.0,8.0,24
RB,NE,0.0,0.0,0.0,171.0,0.0,56.0,429.0,3.0,0.0,0.0,0.0,0.0,9.5,43.0,56.0,99.0,56.0,72.0,78.0,11.0,24.0,8.0,25
RB,CIN,0.0,0.0,0.0,603.0,1.0,22.0,182.0,1.0,0.0,0.0,0.0,2.0,6.76,175.0,22.0,197.0,22.0,24.0,92.0,1.0,25.0,10.0,26
RB,DAL,0.0,0.0,0.0,321.0,4.0,10.0,123.0,2.0,0.0,0.0,1.0,0.0,8.53,74.0,10.0,84.0,10.0,15.0,67.0,3.0,15.0,7.0,27
RB,ATL,0.0,0.0,0.0,476.0,0.0,34.0,193.0,1.0,0.0,0.0,0.0,3.0,16.26,111.0,34.0,145.0,34.0,48.0,71.0,2.0,16.0,6.0,28
RB,BUF,0.0,0.0,0.0,465.0,2.0,21.0,180.0,1.0,0.0,0.0,0.0,1.0,11.71,105.0,21.0,126.0,21.0,36.0,58.0,4.0,14.0,3.0,29
RB,LV,0.0,0.0,0.0,423.0,3.0,16.0,114.0,0.0,0.0,0.0,0.0,2.0,8.61,108.0,16.0,124.0,16.0,19.0,84.0,1.0,22.0,11.0,30
RB,WAS,0.0,0.0,0.0,187.0,1.0,34.0,266.0,2.0,0.0,0.0,0.0,0.0,12.84,46.0,34.0,80.0,34.0,46.0,74.0,3.0,9.0,3.0,31
RB,NO,0.0,0.0,0.0,273.0,3.0,23.0,173.0,1.0,0.0,0.0,0.0,0.0,10.38,71.0,23.0,94.0,23.0,31.0,74.0,5.0,13.0,8.0,32
RB,NYG,0.0,0.0,0.0,299.0,1.0,30.0,275.0,0.0,0.0,0.0,0.0,2.0,16.24,79.0,30.0,109.0,30.0,38.0,79.0,5.0,21.0,4.0,33
RB,GB,0.0,0.0,0.0,448.0,4.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,12.19,81.0,9.0,90.0,9.0,18.0,50.0,3.0,12.0,5.0,34
RB,FA,0.0,0.0,0.0,153.0,2.0,34.0,197.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
RB,TEN,0.0,0.0,0.0,529.0,2.0,11.0,70.0,0.0,0.0,0.0,0.0,3.0,10.27,156.0,11.0,167.0,11.0,19.0,58.0,3.0,20.0,7.0,36
RB,FA,0.0,0.0,0.0,253.0,2.0,30.0,224.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
RB,ATL,0.0,0.0,0.0,121.0,2.0,31.0,309.0,0.0,0.0,0.0,0.0,3.0,16.26,13.0,31.0,44.0,31.0,42.0,74.0,4.0,5.0,1.0,38
RB,FA,0.0,0.0,0.0,547.0,1.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
RB,MIN,0.0,0.0,0.0,354.0,2.0,11.0,90.0,0.0,0.0,0.0,0.0,1.0,13.03,74.0,11.0,85.0,11.0,16.0,69.0,3.0,11.0,6.0,40
RB,SF,0.0,0.0,0.0,31.0,0.0,33.0,315.0,1.0,0.0,0.0,0.0,2.0,9.55,7.0,33.0,40.0,33.0,42.0,79.0,6.0,8.0,1.0,41
RB,TEN,0.0,0.0,0.0,327.0,2.0,6.0,83.0,0.0,0.0,0.0,0.0,2.0,10.27,78.0,6.0,84.0,6.0,8.0,75.0,1.0,11.0,5.0,42
RB,ATL,0.0,0.0,0.0,240.0,0.0,15.0,131.0,0.0,0.0,0.0,0.0,0.0,16.26,68.0,15.0,83.0,15.0,18.0,83.0,0.0,6.0,2.0,43
RB,MIA,0.0,0.0,0.0,246.0,1.0,9.0,53.0,0.0,0.0,0.0,0.0,1.0,10.36,63.0,9.0,72.0,9.0,11.0,82.0,1.0,9.0,3.0,44
RB,MIN,0.0,0.0,0.0,13.0,1.0,7.0,68.0,0.0,0.0,0.0,0.0,0.0,13.03,7.0,7.0,14.0,7.0,8.0,88.0,0.0,1.0,1.0,45
RB,SEA,0.0,0.0,0.0,208.0,0.0,7.0,59.0,1.0,0.0,0.0,0.0,0.0,8.83,49.0,7.0,56.0,7.0,8.0,88.0,2.0,3.0,1.0,46
RB,ATL,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,16.26,0.0,5.0,5.0,5.0,5.0,100.0,0.0,0.0,0.0,47
RB,BAL,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,5.42,0.0,4.0,4.0,4.0,4.0,100.0,2.0,2.0,2.0,48
RB,SEA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.83,0.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,49
RB,FA,0.0,0.0,0.0,19.0,0.0,17.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
RB,CLE,0.0,0.0,0.0,12.0,1.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,3.95,6.0,4.0,10.0,4.0,6.0,67.0,1.0,2.0,1.0,51
RB,FA,0.0,0.0,0.0,30.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
RB,FA,0.0,0.0,0.0,40.0,1.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
RB,PIT,0.0,0.0,0.0,24.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,13.13,6.0,2.0,8.0,2.0,3.0,67.0,0.0,1.0,1.0,54
RB,ARI,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
RB,CLE,0.0,0.0,0.0,37.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,3.95,11.0,2.0,13.0,2.0,2.0,100.0,0.0,2.0,0.0,56
RB,NO,0.0,0.0,0.0,44.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,10.38,20.0,2.0,22.0,2.0,2.0,100.0,0.0,9.0,6.0,57
RB,HOU,0.0,0.0,0.0,23.0,0.0,6.0,67.0,0.0,0.0,0.0,0.0,2.0,8.4,11.0,6.0,17.0,6.0,9.0,67.0,1.0,4.0,2.0,58
RB,BUF,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.71,0.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,59
RB,KC,0.0,0.0,0.0,9.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
RB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
